nombre_curso,price(USD),cant_suscriptores,cant_opiniones,cant_lecciones,nivel,valoracion,duracion_curso,categoria,Free/Paid,fecha_curso,año
Instant Harmonica - play Blowing in the Wind + Popeye theme!,40.0,13,1,24,Principiante,0.8,1.5,Instrumentos musicales,Paid,2016-09-23,2016
Rhythm to Rock Drum Lesson 4,20.0,12,3,12,Mixto,0.8,1.5,Instrumentos musicales,Paid,2014-08-18,2014
Guitar Solo - Theory and Improvisation Lessons,60.0,12,4,34,Principiante,0.8,1.5,Instrumentos musicales,Paid,2017-04-11,2017
Rhythm to Rock Drum Lesson 6,20.0,12,1,13,Intermedio,0.8,1.5,Instrumentos musicales,Paid,2014-08-21,2014
Bluegrass Guitar Essentials: Webisodes 3 & 4,30.0,12,2,13,Principiante,0.8,2.0,Instrumentos musicales,Paid,2016-03-24,2016
Mantenimiento y octavación para guitarras eléctricas,35.0,12,3,14,Intermedio,0.8,1.0,Instrumentos musicales,Paid,2016-04-27,2016
Ukulele lernen für Papas mit Bruder Jakob,55.0,12,1,38,Mixto,0.3,1.0,Instrumentos musicales,Paid,2017-05-04,2017
Coach Guitar - Amazing New Way To Learn Guitar With Colors,50.0,12,0,321,Mixto,0.3,3.5,Instrumentos musicales,Paid,2016-12-27,2016
Rhythm to Rock Drum Lessons 3,20.0,12,2,12,Principiante,0.3,1.0,Instrumentos musicales,Paid,2014-07-18,2014
Bluegrass Guitar Essentials: Webisodes 5 & 6,30.0,11,2,16,Mixto,0.3,3.0,Instrumentos musicales,Paid,2016-04-13,2016
Trombone Lessons For Beginners,95.0,11,2,34,Principiante,0.3,3.0,Instrumentos musicales,Paid,2016-04-14,2016
Clarinet Lessons For Beginners,95.0,11,0,41,Mixto,0.3,3.0,Instrumentos musicales,Paid,2016-02-26,2016
Gitarre spielen - mein schönstes Hobby,20.0,11,2,183,Mixto,0.3,2.0,Instrumentos musicales,Paid,2015-06-09,2015
Tin Whistle Básico,20.0,11,2,53,Mixto,0.3,1.5,Instrumentos musicales,Paid,2017-05-17,2017
Easy Piano - learn and play along,20.0,11,1,48,Mixto,0.3,1.0,Instrumentos musicales,Paid,2014-05-14,2014
Aprende a tocar la guitarra acústica como un profesional,50.0,11,0,27,Principiante,0.3,3.0,Instrumentos musicales,Paid,2014-05-05,2014
Escalas Pentatónicas para guitarristas,25.0,11,3,23,Principiante,0.3,0.6,Instrumentos musicales,Paid,2017-06-02,2017
Aprende a tocar el teclado como los expertos,50.0,11,1,37,Mixto,0.3,2.5,Instrumentos musicales,Paid,2014-05-09,2014
Pedais de efeito para Contrabaixo,50.0,10,3,10,Principiante,0.3,2.5,Instrumentos musicales,Paid,2016-08-26,2016
Complete Beginners Introduction to Guitar,40.0,10,4,35,Principiante,0.3,1.5,Instrumentos musicales,Paid,2017-02-27,2017
Bluegrass Guitar Essentials: Webisodes 9 & 10,30.0,10,0,12,Mixto,0.3,2.0,Instrumentos musicales,Paid,2016-08-06,2016
Aprender a tocar la batería sin salir de casa,50.0,10,0,23,Mixto,0.3,4.0,Instrumentos musicales,Paid,2014-05-09,2014
Aprende a tocar ritmo pop en el piano y teclado,20.0,10,1,9,Mixto,0.3,0.7166666667,Instrumentos musicales,Paid,2014-05-16,2014
Greensleeves' Creative Piano Lessons Course,20.0,10,1,8,Mixto,0.3,2.0,Instrumentos musicales,Paid,2017-01-03,2017
Acoustic Guitar Lessons For Beginners,95.0,10,3,39,Mixto,0.3,3.0,Instrumentos musicales,Paid,2016-04-27,2016
Aprende cómo tocar el Bajo Sexto,50.0,10,2,17,Mixto,0.3,3.0,Instrumentos musicales,Paid,2014-05-19,2014
Aprende a tocar blues en el piano y teclado,50.0,10,4,22,Intermedio,0.3,2.5,Instrumentos musicales,Paid,2014-05-09,2014
Aprende diferentes ritmos con la guitarra rítmica,20.0,10,1,12,Mixto,1.2,1.0,Instrumentos musicales,Paid,2014-05-07,2014
Aprende a tocar el bajo eléctrico,50.0,9,0,33,Mixto,3.8,3.5,Instrumentos musicales,Paid,2014-05-16,2014
Bluegrass Guitar Essentials: Webisodes 11 & 12,30.0,9,1,24,Mixto,0.8999999999999999,2.0,Instrumentos musicales,Paid,2016-10-22,2016
Bluegrass Guitar Essentials: Webisodes 7 & 8,30.0,9,0,10,Principiante,4.050000000000001,2.0,Instrumentos musicales,Paid,2016-05-05,2016
Step by Step Classical Guitar Course,100.0,9,1,45,Principiante,1.0,4.5,Instrumentos musicales,Paid,2016-12-08,2016
Traditional-Style Electric Blues Guitar For Beginners,25.0,9,2,36,Principiante,1.7000000000000002,3.0,Instrumentos musicales,Paid,2017-06-22,2017
Guitar Strumming 101 - Have More Fun Playing Songs You Love,50.0,8,2,16,Mixto,0.3,1.0,Instrumentos musicales,Paid,2017-06-20,2017
Instant Harmonica - play the Irish anthem Danny Boy today!,40.0,8,1,15,Principiante,4.699999999999999,1.0,Instrumentos musicales,Paid,2017-03-21,2017
Piano Lessons For Beginners,95.0,8,0,50,Mixto,0.75,4.0,Instrumentos musicales,Paid,2016-04-12,2016
Beginner Acoustic Guitar Lessons,25.0,8,0,12,Mixto,4.8,1.0,Instrumentos musicales,Paid,2015-10-28,2015
Aprende a tocar el saxofón como siempre has querido,20.0,8,1,26,Principiante,0.3,3.5,Instrumentos musicales,Paid,2014-05-16,2014
Learn Piano Online-Ambiance Piano Solo,50.0,8,0,10,Mixto,1.45,1.0,Instrumentos musicales,Paid,2016-06-21,2016
Poldark TV series Soundtracks for Piano-Quicklessons,20.0,8,1,9,Mixto,0.0,1.0,Instrumentos musicales,Paid,2017-03-16,2017
The Art of the Blues Shuffle - A Guitarist's Guide,20.0,8,0,11,Principiante,0.0,1.5,Instrumentos musicales,Paid,2016-06-26,2016
Beginner Level Popular Piano Program - Month 1,30.0,7,2,13,Intermedio,0.0,1.0,Instrumentos musicales,Paid,2016-05-24,2016
Guitarra para principiantes,20.0,7,1,46,Mixto,0.0,2.0,Instrumentos musicales,Paid,2015-01-22,2015
Aprende a tocar ritmos latinos en el teclado,50.0,7,0,31,Mixto,0.0,3.5,Instrumentos musicales,Paid,2014-05-09,2014
Aprende todos los secretos de la salsa para piano,50.0,7,0,17,Principiante,0.0,3.0,Instrumentos musicales,Paid,2014-05-09,2014
Blues Master - Advanced Techniques Piano Course,75.0,7,2,14,Mixto,0.0,1.0,Instrumentos musicales,Paid,2016-03-29,2016
Aprende a tocar la guitarra,50.0,7,1,25,Intermedio,0.0,1.5,Instrumentos musicales,Paid,2013-02-22,2013
Learn How To Play 25 Classic Hip Hop Songs Ch.2,25.0,7,1,27,Mixto,0.0,3.5,Instrumentos musicales,Paid,2017-05-23,2017
Learn Piano Online-A Quiet Solace Piano Solo,50.0,7,0,10,Intermedio,0.0,1.0,Instrumentos musicales,Paid,2016-08-29,2016
Guitar for Christmas!,20.0,7,0,17,Mixto,0.0,0.5333333333,Instrumentos musicales,Paid,2014-11-30,2014
Aprende a tocar flauta transversal sin complicaciones,50.0,6,2,23,Principiante,1.7000000000000002,3.0,Instrumentos musicales,Paid,2014-05-19,2014
Aprende a tocar la trompeta,50.0,6,2,30,Principiante,4.8,3.0,Instrumentos musicales,Paid,2014-05-19,2014
Aprende a tocar Jazz y Ritmos Latinos en la guitarra,50.0,6,0,17,Principiante,1.0,3.0,Instrumentos musicales,Paid,2014-05-07,2014
Getting Started with Power Chords,20.0,6,0,27,Mixto,4.4,1.0,Instrumentos musicales,Paid,2015-12-17,2015
Major Scales and Modes for Chromatic Harmonica,20.0,6,1,14,Mixto,2.3499999999999996,1.5,Instrumentos musicales,Paid,2017-04-10,2017
Beginner Guitar Essentials,95.0,5,2,45,Mixto,1.7000000000000002,4.5,Instrumentos musicales,Paid,2015-08-06,2015
Curso de Bateria - Explorando Diferentes Divisões,55.0,5,2,19,Mixto,4.45,2.0,Instrumentos musicales,Paid,2017-05-18,2017
Aprende a tocar los mejores solos en la guitarra eléctrica,30.0,5,1,16,Principiante,1.7000000000000002,2.0,Instrumentos musicales,Paid,2014-05-07,2014
How To Play Guitar - Everything You Need To Know To Start,50.0,5,1,8,Mixto,3.0,1.0,Instrumentos musicales,Paid,2015-07-21,2015
Curso de Violão Prático,70.0,5,0,10,Mixto,4.55,1.5,Instrumentos musicales,Paid,2017-04-12,2017
Aprende a tocar la flauta dulce de forma sencilla y gradual,50.0,5,0,23,Mixto,1.75,3.0,Instrumentos musicales,Paid,2014-05-19,2014
【すぐに覚える！】ASALATO-アサラト(打楽器)初心者向け入門講座,20.0,5,1,7,Principiante,3.8,0.5833333333,Instrumentos musicales,Paid,2017-04-19,2017
Guitar Fundamentals for Beginners,25.0,5,1,11,Mixto,4.0,2.0,Instrumentos musicales,Paid,2016-02-22,2016
Curso de batería online de Patricio Iglesias (Santa Sabina),35.0,5,1,17,Principiante,3.95,4.0,Instrumentos musicales,Paid,2017-03-28,2017
"Aprende a tocar jazz, salsa y blues en el piano",20.0,5,0,23,Mixto,1.55,3.0,Instrumentos musicales,Paid,2014-05-19,2014
Aprende a tocar el piano desde cero,50.0,4,0,16,Mixto,2.2,4.0,Instrumentos musicales,Paid,2014-04-30,2014
Violin for Beginners,50.0,4,0,18,Mixto,4.65,0.7333333333,Instrumentos musicales,Paid,2017-03-07,2017
Learn to play and improve 12 bar blues harmonica solos,40.0,4,1,27,Intermedio,0.55,1.0,Instrumentos musicales,Paid,2017-06-29,2017
Blues Master - Professional Techniques Piano Course,75.0,4,0,16,Principiante,1.5,1.0,Instrumentos musicales,Paid,2016-03-29,2016
Drumming 101: The Essential Elements,50.0,4,0,17,Mixto,3.7,1.5,Instrumentos musicales,Paid,2017-05-02,2017
Ahora aprende a tocar jazz en el piano,30.0,4,0,9,Principiante,4.4,1.5,Instrumentos musicales,Paid,2014-05-09,2014
Curso de guitarra para principiantes.,20.0,4,0,7,Intermedio,4.6000000000000005,1.0,Instrumentos musicales,Paid,2015-06-11,2015
Aprende a tocar el clarinete.,50.0,4,0,26,Mixto,5.0,3.0,Instrumentos musicales,Paid,2014-05-19,2014
Aprende a tocar la guitarra eléctrica,50.0,3,0,39,Mixto,4.0,5.5,Instrumentos musicales,Paid,2014-04-30,2014
Aprende a tocar el contrabajo sin complicaciones,50.0,3,1,20,Principiante,3.1,3.0,Instrumentos musicales,Paid,2014-05-19,2014
Saxophone Essentials: Beginners Course,40.0,3,0,16,Mixto,1.7000000000000002,1.5,Instrumentos musicales,Paid,2017-04-26,2017
88 Logic - The Essential Guide To Learning Piano,25.0,3,0,5,Principiante,2.15,0.5333333333,Instrumentos musicales,Paid,2015-01-13,2015
Learn To Play The Guitar In A Day,20.0,3,1,14,Mixto,0.55,1.0,Instrumentos musicales,Paid,2015-01-09,2015
Guitar Chords and Basic Strumming,20.0,3,0,35,Principiante,1.1,2.5,Instrumentos musicales,Paid,2015-12-17,2015
こどもギターレッスン　リトルギタリストⅢ（完結編）,20.0,3,0,36,Mixto,3.8,1.0,Instrumentos musicales,Paid,2016-10-03,2016
Flute Lessons For Beginners,95.0,3,0,41,Principiante,1.35,2.5,Instrumentos musicales,Paid,2016-03-09,2016
Aprende a improvisar en la guitarra eléctrica,50.0,3,0,19,Mixto,1.7000000000000002,3.0,Instrumentos musicales,Paid,2014-05-05,2014
Getting Started on the Acoustic Guitar,20.0,3,0,28,Mixto,4.2,1.0,Instrumentos musicales,Paid,2015-10-20,2015
Learn Piano Online-Nocturnal Piano Solo,60.0,2,0,11,Principiante,2.6500000000000004,1.5,Instrumentos musicales,Paid,2016-09-21,2016
Learn How To Play The Trumpet,75.0,2,0,24,Mixto,2.55,1.5,Instrumentos musicales,Paid,2017-06-19,2017
こどもギターレッスン　リトルギタリストⅡ,20.0,2,0,47,Principiante,4.4,3.5,Instrumentos musicales,Paid,2016-02-18,2016
Aprende a tocar las escalas en el acordeón de botones.,20.0,2,0,21,Mixto,4.3,1.0,Instrumentos musicales,Paid,2017-06-17,2017
The Music Coach Online Spirit Drum Course,95.0,2,0,86,Principiante,4.75,5.5,Instrumentos musicales,Paid,2017-05-04,2017
Curso de Teclado,40.0,1,0,26,Mixto,4.8,1.5,Instrumentos musicales,Paid,2016-05-16,2016
improvisación de Guitarra,20.0,1,0,10,Principiante,3.7,1.0,Instrumentos musicales,Paid,2015-03-24,2015
Learn to Play Tabla - The Indian drums,0.0,1,0,20,Mixto,3.9000000000000004,1.5,Instrumentos musicales,Free,2017-07-04,2017
Ukulele 3:  Intermediate,25.0,1,0,11,Intermedio,0.55,0.65,Instrumentos musicales,Paid,2017-05-24,2017
Guitarra Acústica en Siete Días,20.0,1,1,38,Principiante,4.8,2.5,Instrumentos musicales,Paid,2016-01-29,2016
Coaching Bundle: Guitar for Music Educators: Part 2,135.0,1,1,6,Mixto,1.2,0.5,Instrumentos musicales,Paid,2016-09-02,2016
Learn Piano Online-In the Garden Piano Solo,60.0,1,0,11,Mixto,1.85,1.0,Instrumentos musicales,Paid,2016-10-03,2016
Coaching Bundle: Guitar for Music Educators: Part 1,135.0,1,1,5,Mixto,0.2,0.5,Instrumentos musicales,Paid,2016-09-01,2016
Ukulele lernen für Papas mit Aram sam sam,55.0,1,0,37,Principiante,3.3000000000000003,0.7,Instrumentos musicales,Paid,2017-05-17,2017
Suonare la Chitarra,200.0,1,1,22,Principiante,0.75,1.0,Instrumentos musicales,Paid,2017-06-21,2017
Learn Loreena McKennitt Songs-Quicklessons Piano Course,20.0,1,0,6,Principiante,0.8999999999999999,0.5666666667,Instrumentos musicales,Paid,2017-05-29,2017
ABRSM Grade III Piano Class - Handel Sonatina in G 2017-2018,20.0,0,0,5,Principiante,1.7000000000000002,0.5166666667,Instrumentos musicales,Paid,2017-07-06,2017
Learn Vikings Soundtracks on the Piano by Ear,20.0,0,0,8,Mixto,3.15,0.5833333333,Instrumentos musicales,Paid,2017-06-29,2017
Curso de Didgeridoo nivel principiante,50.0,0,0,31,Principiante,3.3000000000000003,1.0,Instrumentos musicales,Paid,2016-04-11,2016
Coaching Course: Rhythm Instruction for Music Educators P1,130.0,0,0,6,Mixto,3.3000000000000003,0.5333333333,Instrumentos musicales,Paid,2017-03-10,2017
Tune that Sour Note on Your Piano,20.0,0,0,6,Principiante,1.25,0.55,Instrumentos musicales,Paid,2017-06-20,2017
"Beginners Guitar Course - 'Try it and love it method""",25.0,0,0,16,Mixto,2.55,2.0,Instrumentos musicales,Paid,2016-10-31,2016
Learn to Play Sweet Child of Mine,20.0,0,0,23,Mixto,1.55,1.5,Instrumentos musicales,Paid,2017-06-30,2017
Coaching Course: Rhythm Instruction for Music Educators P2,125.0,0,0,7,Principiante,0.3,0.6333333333,Instrumentos musicales,Paid,2017-03-10,2017
Learn Pirates of the Caribbean by Ear on the Piano,20.0,0,0,6,Mixto,0.4,0.5333333333,Instrumentos musicales,Paid,2017-05-22,2017
Learn to Play Piano Like a Pro - Easy Piano Course 1,35.0,0,0,13,Principiante,3.9000000000000004,0.5166666667,Instrumentos musicales,Paid,2017-05-30,2017
4 Week Rhythm Mastery,20.0,0,0,28,Mixto,0.05,2.5,Instrumentos musicales,Paid,2017-07-05,2017
Learn HTML5 Programming From Scratch,0.0,268923,8629,45,Principiante,4.1,10.5,Desarrollo web,Free,2013-02-14,2013
Coding for Entrepreneurs Basic,0.0,161029,279,27,Avanzado,3.4499999999999997,3.5,Desarrollo web,Free,2013-06-09,2013
The Web Developer Bootcamp,200.0,121584,27445,342,Principiante,4.45,43.0,Desarrollo web,Paid,2015-11-02,2015
Build Your First Website in 1 Week with HTML5 and CSS3,0.0,120291,5924,30,Mixto,3.9000000000000004,3.0,Desarrollo web,Free,2014-04-08,2014
The Complete Web Developer Course 2.0,200.0,114512,22412,304,Principiante,2.75,30.5,Desarrollo web,Paid,2016-03-08,2016
Web Design for Web Developers: Build Beautiful Websites!,0.0,98867,6512,20,Mixto,4.1,3.0,Desarrollo web,Free,2015-04-13,2015
Learn Javascript & JQuery From Scratch,30.0,84897,2685,10,Mixto,3.95,2.0,Desarrollo web,Paid,2013-10-10,2013
Practical PHP: Master the Basics and Code Dynamic Websites,0.0,83737,4598,45,Intermedio,4.25,6.5,Desarrollo web,Free,2014-07-19,2014
JavaScript: Understanding the Weird Parts,175.0,79612,16976,85,Mixto,3.4499999999999997,11.5,Desarrollo web,Paid,2015-03-12,2015
Angular 4 (formerly Angular 2) - The Complete Guide,190.0,73783,19649,329,Principiante,4.5,22.0,Desarrollo web,Paid,2016-02-11,2016
Beginner Photoshop to HTML5 and CSS3,0.0,73110,1716,22,Mixto,4.699999999999999,2.0,Desarrollo web,Free,2012-07-27,2012
Web Development By Doing: HTML / CSS From Scratch,0.0,72932,2575,21,Mixto,1.9500000000000002,1.0,Desarrollo web,Free,2013-09-25,2013
HTML and CSS for Beginners - Build a Website & Launch ONLINE,0.0,70773,5660,50,Mixto,2.8499999999999996,6.0,Desarrollo web,Free,2015-03-19,2015
Become a Web Developer from Scratch,120.0,69186,2408,197,Mixto,3.05,27.5,Desarrollo web,Paid,2011-11-19,2011
Quickstart AngularJS,0.0,64128,4047,17,Principiante,4.8,1.5,Desarrollo web,Free,2014-11-22,2014
Learn Responsive Web Development from Scratch,0.0,59639,2692,24,Mixto,2.75,4.5,Desarrollo web,Free,2013-12-09,2013
Learn and Understand AngularJS,175.0,59361,11580,55,Principiante,4.35,7.0,Desarrollo web,Paid,2014-09-24,2014
Learn and Understand NodeJS,195.0,58208,11123,98,Principiante,3.65,13.0,Desarrollo web,Paid,2015-08-31,2015
The Complete HTML & CSS Course - From Novice To Professional,195.0,57422,874,84,Mixto,4.1,7.5,Desarrollo web,Paid,2015-07-27,2015
Complete PHP Course With Bootstrap3 CMS System & Admin Panel,195.0,55332,1225,144,Intermedio,1.4000000000000001,20.0,Desarrollo web,Paid,2015-09-22,2015
Build Websites from Scratch with HTML & CSS,145.0,51257,1955,77,Mixto,3.8,8.0,Desarrollo web,Paid,2013-09-25,2013
Modern React with Redux,180.0,50815,15117,150,Mixto,3.1,26.5,Desarrollo web,Paid,2015-12-28,2015
Learn PHP Fundamentals From Scratch,0.0,48650,1236,9,Mixto,0.0,2.0,Desarrollo web,Free,2013-10-16,2013
Learning Dynamic Website Design - PHP MySQL and JavaScript,50.0,47886,285,125,Mixto,2.05,12.5,Desarrollo web,Paid,2012-06-18,2012
Javascript Essentials,0.0,47062,5590,41,Mixto,0.8999999999999999,8.5,Desarrollo web,Free,2016-01-20,2016
Build Responsive Real World Websites with HTML5 and CSS3,195.0,43977,7106,77,Mixto,1.7000000000000002,12.0,Desarrollo web,Paid,2015-03-24,2015
Learn Web Designing & HTML5/CSS3 Essentials in 4-Hours,75.0,43285,525,24,Principiante,1.55,4.0,Desarrollo web,Paid,2013-01-03,2013
Bootstrap 4 Quick Start: Code Modern Responsive Websites,0.0,41478,2104,13,Mixto,2.6,3.0,Desarrollo web,Free,2015-12-30,2015
Angular 2 with TypeScript for Beginners: The Pragmatic Guide,150.0,40070,8341,194,Mixto,3.7,9.5,Desarrollo web,Paid,2016-03-03,2016
The Complete Web Developer Masterclass: Beginner To Advanced,195.0,37141,1813,316,Principiante,0.35000000000000003,51.0,Desarrollo web,Paid,2016-05-18,2016
Learn Object Oriented PHP By Building a Complete Website,0.0,36322,2618,32,Mixto,3.4000000000000004,4.5,Desarrollo web,Free,2016-03-01,2016
Web Programming with Python,50.0,35267,217,53,Principiante,3.9000000000000004,4.0,Desarrollo web,Paid,2012-04-25,2012
Ultimate Web Designer & Developer Course: Build 23 Projects!,200.0,33788,4434,246,Principiante,1.55,32.5,Desarrollo web,Paid,2015-08-20,2015
The Complete Ruby on Rails Developer Course,195.0,33677,3809,283,Mixto,3.85,31.5,Desarrollo web,Paid,2015-10-23,2015
Learn Angular 2 from Beginner to Advanced,195.0,32696,526,67,Principiante,3.5,10.0,Desarrollo web,Paid,2016-10-07,2016
Create An HTML5 Video Player From Scratch,0.0,32260,1005,12,Mixto,4.699999999999999,1.5,Desarrollo web,Free,2014-09-05,2014
The Complete JavaScript Course For Web Development Beginners,195.0,31499,450,46,Principiante,3.8,4.0,Desarrollo web,Paid,2015-12-29,2015
The Original Complete Web Developer Course.,20.0,31070,742,195,Principiante,0.35000000000000003,18.0,Desarrollo web,Paid,2012-10-28,2012
AngularJS For Beginners,0.0,30531,1948,53,Mixto,3.9000000000000004,3.0,Desarrollo web,Free,2015-06-30,2015
Learn E-Commerce Website in PHP & MySQL From Scratch!,0.0,29990,1342,87,Principiante,4.75,17.5,Desarrollo web,Free,2014-08-10,2014
Angular 2+ with Typescript - Essential Training,195.0,29348,780,66,Principiante,1.55,3.0,Desarrollo web,Paid,2016-11-29,2016
PHP for Beginners -Become a PHP Master - Project Included,200.0,28880,4316,286,Principiante,2.0,30.5,Desarrollo web,Paid,2015-02-14,2015
Javascript - From Beginner to Pro-Build real world JS apps,195.0,28694,688,77,Mixto,0.25,11.5,Desarrollo web,Paid,2016-12-11,2016
Essentials of JavaScript Practice Coding Exercises Tips,80.0,28125,115,21,Principiante,1.9,2.0,Desarrollo web,Paid,2015-09-25,2015
The Complete JavaScript Course: Build a Real-World Project,195.0,27801,4340,113,Principiante,1.05,17.5,Desarrollo web,Paid,2016-10-14,2016
Introduction to Web Development: HTML,20.0,26800,333,55,Mixto,1.6,3.0,Desarrollo web,Paid,2014-02-13,2014
EMMET Faster HTML & CSS workflow - Best Tool For Developers,0.0,26697,1097,20,Principiante,0.75,1.0,Desarrollo web,Free,2015-04-09,2015
Become a Certified Web Developer,100.0,26673,1090,185,Mixto,1.1,12.0,Desarrollo web,Paid,2011-12-20,2011
Master the Basics of HTML5 & CSS3: Beginner Web Development,0.0,26541,750,38,Mixto,0.75,3.0,Desarrollo web,Free,2015-05-21,2015
CSS Development (with CSS3!),20.0,25864,188,32,Mixto,3.9000000000000004,5.0,Desarrollo web,Paid,2012-10-31,2012
HTML Workshop,20.0,25854,306,17,Mixto,1.4000000000000001,2.0,Desarrollo web,Paid,2012-04-08,2012
Master the MEAN Stack - Learn By Example,195.0,25799,382,42,Intermedio,1.05,4.5,Desarrollo web,Paid,2016-01-03,2016
The Complete Bootstrap Masterclass Course - Build 4 Projects,195.0,24978,540,67,Mixto,4.45,7.0,Desarrollo web,Paid,2015-10-27,2015
The Ultimate Web Developer How To Guide,200.0,24861,423,281,Principiante,4.25,22.5,Desarrollo web,Paid,2015-11-26,2015
Running a Web Development Business: The Complete Guide,150.0,24575,525,98,Mixto,0.6,19.5,Desarrollo web,Paid,2015-08-26,2015
Programming Foundations: HTML5 + CSS3 for Entrepreneurs 2015,20.0,23764,490,58,Principiante,0.7000000000000001,5.5,Desarrollo web,Paid,2015-10-17,2015
